Feature,ANOVA F-value,ANOVA p-value,Mutual Information
CYB5R3,7.5233332656262,0.000796320497434556,0.3739375227874113
H3-3A,7.51455511486986,0.0008026396876998997,0.1417340535226177
MYL9,7.512749349987007,0.0008039459139864393,0.05072723338857532
RAB10,7.506046991725821,0.0008088130523608393,0.11643260766184604
SDC1,7.495047117878604,0.0008168658678064441,0.161359395123579
GGH,7.490361812467827,0.0008203205597713805,0.111120257367749
LGALS1,7.483114112578494,0.0008256938531300496,0.12980182541659602
PSMB4,7.476713286770665,0.0008304689849261043,0.1948405151672994
CFI,7.4718738511894625,0.0008340978860270959,0.09682445004433737
ACTG1,7.46618584851434,0.0008383836705154309,0.15787472819258253
APRT,7.462737559911639,0.0008409927526301272,0.22608275177601045
PTBP3,7.457049286250532,0.0008453146954725021,0.18703887117386997
ZNF185,7.456215532869163,0.0008459500712987072,0.17734942550489108
LCP1,7.44330828357742,0.000855848310654463,0.11294111411193763
SEL1L,7.428344133675401,0.0008674711578007666,0.15143912781832225
TGM2,7.421990184376222,0.0008724546746334176,0.15754587882243398
APOF,7.415747961617414,0.0008773788527228956,0.17688426920934086
CDH1,7.409769403059925,0.0008821214787217815,0.047149443740463814
PLD3,7.395303175982671,0.0008937050539334556,0.2867123624229986
IGHV3-72,7.394919329019432,0.000894014505885996,0.18709630396682497
AGT,7.384414325965508,0.0009025258274588804,0.29081818254100056
ROCK2,7.363355307170806,0.0009198366560233279,0.1575037744559422
PXN,7.362284736292177,0.0009207256272125303,0.14234219281545157
MDP1,7.35403111994645,0.0009276085262989699,0.06941154530339211
IGKV2-30,7.351713446367267,0.0009295506654786352,0.001990983704318161
PPP1CC,7.315217283176867,0.0009606831982935299,0.052750363119962174
THEMIS2,7.314742721991778,0.0009610949097963868,0.11755985501321242
NES,7.311317352230159,0.0009640719471656151,0.09458901857826207
HNRNPK,7.304385974738903,0.0009701247626234588,0.1241154687519388
LASP1,7.295280120401144,0.000978135085764603,0.011994140494296257
SEC22B,7.2890565130477025,0.0009836485079941263,0.08161110406581029
UBAP2L,7.287410089984731,0.0009851123227886845,0.12990247192790183
EIF2S3,7.282970374814097,0.0009890706463642112,0.09010226563538293
CPSF6,7.278771925942408,0.0009928287108334128,0.17077693695697294
MRPL58,7.271648316469932,0.0009992382895594423,0.10741245820746159
CLIC4,7.2634621836773094,0.0010066557613545777,0.1364124390789203
MRPL17,7.25853037253066,0.0010111514304662669,0.11561167108257897
AP2B1,7.244432144539845,0.0010241155764704217,0.039907799923390774
CPN2,7.229896360075234,0.0010376587315632448,0.07218166131051795
SDC2,7.226989819153709,0.0010403885166263692,0.1575509459409805
HSPA5,7.222153009857513,0.0010449473474940052,0.07380083709300522
MRPL9,7.216838398846695,0.0010499798974217473,0.1434394831154917
METAP1,7.21281460362136,0.001053806492356291,0.1744462181047408
SERPINH1,7.206966573042638,0.0010593931635915518,0.0971384376592801
DTD1,7.206485921467483,0.0010598536683672918,0.04640852802977924
RELA,7.183118976151491,0.0010824878915064932,0.14106739727651907
PARP4,7.172604551178986,0.0010928320302887333,0.11002449692034588
CDC42,7.1583033502062365,0.0011070628202465992,0.1418757549465508
SUMO2,7.128657572429594,0.001137164537410658,0.13472585211914034
LAMB1,7.11599977889443,0.001150268769401359,0.14699885099735366
WDR1,7.113263823195814,0.001153121302575393,0.17324141629941758
NUDCD2,7.106244731648694,0.001160472347979779,0.19032824639568635
TNXB,7.101407797416006,0.0011655656936959764,0.14481259438495853
DDAH2,7.084001161832485,0.0011840835218224909,0.13777816676627075
PPIA,7.0829971305520685,0.001185160709702758,0.08221463354039327
MRPL46,7.078501557848978,0.001189996049761506,0.1810380837287846
SERPIND1,7.064586998065516,0.001205089492785735,0.10215459484151279
FABP5,7.055923192614222,0.0012145853099816328,0.12012964707763807
S100A16,7.044365504835952,0.0012273712395431148,0.054482531949090696
MCM5,7.0220080180508,0.0012524936714048574,0.17236200607118835
HSPA8,7.017559675128348,0.0012575540470609158,0.10903268707756886
CSPG4,7.004992672216649,0.0012719624851465093,0.06463641248768281
PRPSAP2,7.002314974998274,0.0012750541294952841,0.09692146676512703
MGLL,6.99845235304439,0.0012795273153837045,0.1292438100373423
TMSB10,6.96361520467443,0.0013205976458370943,0.10315800437374878
IGKV3-11,6.932878887744357,0.0013579432427844992,0.12853677901788574
RBP1,6.929898483303961,0.0013616210537533168,0.09060333892832118
DBI,6.916318370969274,0.001378507252430689,0.05414949428461302
PSMB3,6.913540888420267,0.001381987006074579,0.1498295786572661
CCT7,6.899100179351036,0.00140022313618812,0.12230968994295233
SMS,6.8984811781145545,0.0014010102633741084,0.10815538171369465
CYC1,6.890502827032751,0.0014111958825660219,0.04051586024895837
COMMD9,6.866002573266577,0.0014429464516286321,0.0822410354918659
HLA-B,6.864292544476054,0.001445189404692129,0.03524627245785439
STAG2,6.857363626204414,0.0014543139643146638,0.1251225656685302
PMPCA,6.833955067782613,0.0014855748667010281,0.08225278126031998
NUBP1,6.8329075960768515,0.0014869895420930993,0.1392610506210541
NPEPPS,6.815842478129771,0.0015102305547106227,0.10095307054936908
CALU,6.815062436871131,0.0015113016605710684,0.09479724428306158
COX5B,6.8045675132895544,0.001525787841826623,0.07754789429533715
JCHAIN,6.797772823076813,0.0015352416398157623,0.1338105400811329
RUVBL2,6.796334461904179,0.0015372505156677411,0.07064761775869921
LSM3,6.789063392429688,0.0015474464947883735,0.14315451256320522
PDIA5,6.787361926450343,0.0015498422952635068,0.08617122931979027
TSNAX,6.732367436557293,0.0016293399822735301,0.07406959206433239
LZTFL1,6.725008260797145,0.0016402875437867993,0.1630118858094971
CAVIN1,6.721778539433136,0.0016451156381317796,0.15878905052261638
GPD1L,6.71923119743722,0.0016489338172279281,0.15148636526225
UBA7,6.708766450202319,0.0016647138801027612,0.09952699281386046
SND1,6.6956375883349795,0.0016847281563988415,0.11953548661453262
C4A,6.692798528914615,0.0016890881676259026,0.07633742463832194
FARP1,6.672373637452834,0.0017207945176565373,0.03674861985865552
PGK1,6.671969871452017,0.0017214273500988117,0.1784512255885442
PHPT1,6.655871737776027,0.001746851703083251,0.1099157592746689
PPP1R14B,6.645650439759634,0.0017631920064844746,0.07667841386206131
MRPL11,6.634169843044719,0.001781730526549919,0.11063436312700592
KPNA4,6.629814180312909,0.0017888155648335935,0.16413509042932706
UBE2E3,6.6138312929484036,0.0018150595851125478,0.05939490861851637
CBFB,6.610568473440155,0.001820464998190125,0.12235259705730961
PSMD10,6.604696200074187,0.001830234602756342,0.031145500850843
NT5C2,6.599334838162594,0.0018392006670267685,0.07075203559114773
TIMM44,6.594957185940434,0.0018465546714777922,0.10698416967625324
FTH1,6.592289024035911,0.0018510515363495451,0.14162604431000703
CTSG,6.589909278091121,0.0018550716857228236,0.07849638302703243
MRPL48,6.583010076245868,0.001866776783082624,0.22717110187915202
RPL10A,6.576529327161108,0.0018778401986394916,0.08346248371332465
ELAVL1,6.567441379494189,0.0018934665795209671,0.17313691632286043
GSN,6.56700446463099,0.0018942211536804206,0.13585814518744432
GUSB,6.5481117660106225,0.001927143362224842,0.05741714061850356
ATP1B3,6.533923054995255,0.001952249752346955,0.11107579190895223
CCDC158,6.531201359345191,0.0019571034991466402,0.13539745141446824
HADH,6.525039912698446,0.00196813682762279,0.10092351604757122
MYH9,6.510882661706794,0.0019937280188022915,0.1232983082306589
DARS2,6.501684907610502,0.0020105349277734093,0.072404096746149
SORL1,6.500063027133347,0.0020135134408332473,0.04106979695175994
DGLUCY,6.497183804390179,0.002018812042403143,0.053046267469523345
RPS8,6.495751363867691,0.002021453415035808,0.09735653844562275
PITHD1,6.482434942681539,0.0020461769110795697,0.04511035552354414
CNTN1,6.481242784146152,0.0020484052029786375,0.04385532137293291
C8B,6.472461998441461,0.0020648936182528044,0.2637794906953326
DYNLT3,6.47161866709397,0.0020664842835599203,0.045864210524775295
LGALS3BP,6.470403535040159,0.0020687784145060587,0.09560419923291708
THYN1,6.45824557594281,0.0020918750342437853,0.21100765488834372
ERH,6.437996007560036,0.0021309257649996267,0.18675619022160306
PSMG2,6.4296592006896995,0.002147217281345783,0.2322112460567971
CD99,6.425901053910328,0.0021546026024929473,0.06684650887810295
RAB8A,6.425496398878876,0.002155399345761091,0.13853219370474612
FCGRT,6.424977131333593,0.002156422192679749,0.16211123258380145
SH3BGRL2,6.411088669048279,0.002183963042997551,0.202424368808517
LRRC59,6.4109669304148635,0.0021842060224083384,0.0859189617000018
RAD23B,6.409951796917151,0.0021862332062926714,0.11126425294104081
CBR4,6.406226934532322,0.0021936879870168746,0.19567584621600442
EMG1,6.40289920690202,0.002200369772763909,0.11802025028825791
HSPA9,6.399509953301267,0.0022071963263401626,0.10403529897785324
PSMB5,6.3900274406307105,0.002226410175547673,0.12581324974922325
EIF4A3,6.389915495417755,0.002226638014222719,0.028907078359811322
NIT2,6.37802208250182,0.002250979595754335,0.041289541124706064
GATM,6.3516490015089655,0.002305923678997509,0.1300645992169136
CAV2,6.351590948570159,0.0023060461121819217,0.08759888402495397
AGO2,6.343505557758846,0.0023231627348903115,0.05699527643808633
ADH5,6.336858862169283,0.0023373301819891628,0.09323499840318239
STX7,6.329848785653043,0.0023523671846757952,0.1083794872093824
GZMK,6.303967160359218,0.0024087401014855924,0.061561249735061496
DMAC2L,6.287217733326493,0.00244595089321174,0.12124798785443747
RAB7A,6.282234901333671,0.002457133014699643,0.10064905438692429
SOD1,6.282224963489583,0.0024571553682649606,0.029534473099164682
SERPINB1,6.276325158233913,0.0024704625137197318,0.10130366116377187
FOLR2,6.275136189185646,0.0024731531016260223,0.17838118444606632
CCT2,6.271355426034186,0.00248172858957288,0.07599502907756306
DNAJC8,6.265543274600944,0.002494970536493609,0.13000445292671126
AGO3,6.258274976041662,0.002511630996597369,0.15259866586058357
EIF3L,6.255937223978135,0.0025170135719730126,0.13967720986410526
CNPY3,6.253432398510034,0.0025227938173763044,0.11279794438331048
AKR1C2,6.228425084359899,0.002581245579178516,0.1383387598676471
HMGCL,6.204897998166149,0.0026374919214584287,0.13385265380156275
DLD,6.197956166804938,0.0026543242423648743,0.08749574570224339
PTK2,6.1892535672500895,0.002675580096290783,0.06280845630686716
NAGK,6.1858080705213085,0.0026840432797241914,0.06225968619528621
ACIN1,6.174146235856367,0.00271289037212816,0.0724611758180238
VPS26A,6.1650775340292805,0.0027355403072233052,0.2970691830212462
PRKRA,6.161643736708557,0.0027441665393352355,0.18772286223029644
CHMP1B,6.159853796044457,0.002748674087191733,0.12306644042289294
SRPRB,6.15313886535003,0.0027656511382090324,0.07878894182567842
BORCS5,6.150632321754764,0.0027720155548367404,0.002925074692549323
HSD17B10,6.145548300476209,0.002784970178515947,0.13272024688677364
VPS26C,6.143419736840615,0.0027904122122480246,0.13637092534526007
RMDN3,6.137876923268236,0.0028046340446246406,0.07364091324503308
WARS1,6.13424876623426,0.002813983030611006,0.20612243989264
GSTZ1,6.128561190325081,0.002828702384456452,0.08251558610828869
SHBG,6.122407884136921,0.002844715044499943,0.21464294955179875
GDA,6.109948565118781,0.0028774200014019392,0.027876585785995722
SLC35A4,6.096462065077542,0.00291325146645777,0.07062855158688608
CYBRD1,6.094156443908605,0.002919422297803558,0.08021726292998221
PGM2,6.0908350936202575,0.002928334979077598,0.09188089302505098
MSRA,6.064940117452684,0.002998776462310631,0.050865203833747596
PPP1R12B,6.06478257756575,0.0029992102355241293,0.066691912737882
CASP3,6.0410122196703036,0.0030653949772695343,0.16296868786112562
ERAP2,6.038339265702117,0.003072929495919115,0.14658714389049377
WASHC5,6.036874249044332,0.003077067052201832,0.25999976373167777
TRAPPC6B,6.012941031369812,0.0031454663879229524,0.12267504571266796
IGF2R,6.008970329145879,0.0031569626778755245,0.10598426072687639
STAT6,5.989196967316485,0.003214850091850257,0.048645886543954964
SYNCRIP,5.984936204518186,0.003227464062306313,0.050676657996397756
FAH,5.981381812042923,0.003238025242144995,0.12561985969229106
SLC9A1,5.97884369384839,0.003245588217561937,0.019856484541943775
MTA2,5.974437032180184,0.003258761600534045,0.28333238629774593
NAXE,5.969119295657557,0.0032747308388552726,0.10740919186930498
ERP44,5.966412442391906,0.0032828900319238226,0.06582782546538701
AARS1,5.95292605895759,0.003323850142848307,0.1909918857534043
TRAPPC4,5.950627053536941,0.003330884118437446,0.08664501817826586
CARS1,5.930951787245619,0.0033917032283877994,0.19303305588585462
CDK5,5.903987317162384,0.003476889421927963,0.0699628777672463
RPL26,5.901425493652054,0.003485094838174246,0.13100310973382578
PIR,5.895254500203381,0.0035049410470647064,0.044049424556096284
LBP,5.8752912205860826,0.003569932975295121,0.17613077914916064
PRPSAP1,5.873416821341627,0.0035760976773029055,0.1806919266706355
RAB1A,5.87124956555415,0.003583239020680508,0.09651887315261898
CZIB,5.85855171519986,0.003625371558974909,0.10403805994828219
ESD,5.848596335086755,0.003658755663305671,0.12098350026551086
MRPS34,5.830137573892204,0.0037214825055707605,0.12094528987104503
ACTN4,5.824924725420251,0.0037393937051308944,0.21876694827935528
SEPHS1,5.823099237635523,0.0037456866883240026,0.09092513323242568
GANAB.1,5.7939348523770136,0.0038476947174657236,0.13680785886403557
CCT8,5.790686655013367,0.0038592290097690645,0.15695781942563536
BAG2,5.79016082488908,0.0038610995202615654,0.060327392296462
PEA15,5.786834559886172,0.0038729532189702314,0.07706640102680495
CTSC,5.784826577736054,0.0038801268649545453,0.16720781834571952
STAM,5.783417314692375,0.003885169598798901,0.14853921970194794
DCTN5,5.761108371488313,0.0039658889619518045,0.0774411437262037
SNRNP70,5.7542449021010365,0.003991063453167938,0.10042638841072105
PCBP2,5.749649891609928,0.004008008035204659,0.14985281593203537
RBM3,5.748365308850003,0.004012758111979042,0.11189530371387058
RPS6KA3,5.746387016349756,0.004020084534947609,0.09438039012634669
TAF15,5.717250471492155,0.004129574759636511,0.27107363010127594
NOMO2,5.705277674503214,0.004175439256359738,0.15921006117431058
MEMO1,5.704476249676922,0.004178527689585601,0.08058907977355445
MDH1,5.704364046895346,0.004178960267921694,0.07615658983900397
HLA-DPB1,5.699781301584176,0.004196667131424596,0.0710405814370989
PTGES,5.697627778991624,0.004205014211083892,0.16229087682236853
STIP1,5.69312747322642,0.004222511879099218,0.14209760192642196
ERAP1,5.688153679257087,0.004241936487607846,0.06747037057354066
GMFG,5.68660583756877,0.004247999894384734,0.08262897651294798
TMSB4X,5.677708842660213,0.004283023319066599,0.13326201997538956
GCN1,5.666738743676036,0.004326611294264473,0.15852891318991058
PCBP1,5.652926883389617,0.004382131355865675,0.1729648851514063
UBE2N,5.6520528831165455,0.004385668833255835,0.07462688704917841
CHMP4B,5.644935348212342,0.004414584837495516,0.12766285472497652
CLIC1,5.628653363633858,0.004481462376200548,0.16724719445056824
TMEM119,5.619198618806811,0.004520768220639604,0.17638465710326634
FAM50A,5.596916437628597,0.004614790558566684,0.21477847670845218
CBX1,5.594789563747357,0.00462386826431828,0.08153016671683067
RBP4,5.593307597262816,0.004630204151414886,0.08243759402790851
MRPL13,5.591283180738984,0.004638873427461021,0.20806882114240777
EHD4,5.5872041381290245,0.004656391409377323,0.15840506201756677
BCAM,5.565123576154522,0.0047523911953128465,0.11338143967540759
SPTAN1,5.539791943066747,0.004865002624997333,0.20601801960054122
DSG1,5.538701385553729,0.004869911029902684,0.04008134408324393
NHLRC2,5.537441575847012,0.004875587464527645,0.21224287178280488
TARDBP,5.5223302102100735,0.004944201637520094,0.10364881999403486
GRHPR,5.522028485457107,0.004945581571326286,0.061637312832858004
SAP18,5.496981275184546,0.005061508185564124,0.1363275799264907
SARNP,5.492880825135925,0.005080747388928385,0.18444980819727297
ENOPH1,5.488636777034926,0.005100738507218626,0.0379972012288472
EFEMP1,5.472795203635949,0.0051760661149583,0.10674999135556607
PSMG1,5.468839934327437,0.005195049125060583,0.1215194722009949
S100A10,5.463226472830677,0.005222111846840378,0.05668428176332729
SAE1,5.4495716323196,0.005288541170687317,0.3614069808087146
SERPINF2,5.4420587971594765,0.005325455323917542,0.08689741866135181
RALA,5.435560051702272,0.005357597619223556,0.24736207511487196
RNASE4,5.429540946009174,0.005387543236011616,0.2004592631359865
SNRPD3,5.419438127136793,0.005438188008169202,0.090491171623301
LRRC47,5.39235007411953,0.0055763759992641234,0.15806110356645164
TP53I3,5.39092282279607,0.005583755076092439,0.18042496058178736
SNX2,5.390128549556856,0.005587865863531193,0.13597111313508758
SOD3,5.379805249075409,0.005641574631503227,0.11796417271807935
NIF3L1,5.370842627566094,0.005688628914242348,0.10283872327590649
MXRA7,5.367870283739241,0.005704321669134309,0.07792862813601387
ACADSB,5.367865669272214,0.005704346065744964,0.11516274299693308
NFASC,5.367272234213935,0.0057074844295686425,0.1611207342595693
HINT1,5.362733501840177,0.005731545398127738,0.138471356623314
CFD,5.36083067480955,0.005741663362362564,0.08619362305299982
VDAC3,5.357984427669293,0.005756831646595957,0.17809196406148353
AGO1,5.357984372785993,0.005756831939472984,0.06385873301508749
GALK1,5.3413490234006495,0.005846302346199378,0.09192760460701632
NDUFS8,5.3300624397163965,0.005907807531405674,0.18423945259164531
ARMC10,5.325038599232443,0.0059353952610318355,0.059256619221243145
VIRMA,5.305949184132452,0.006041419647904831,0.09451042330202464
PSMD5,5.301257565195059,0.006067770261277407,0.09056580317619622
RAB21,5.297827574245798,0.0060871086772617995,0.07606538875556956
PURB,5.284079482562684,0.006165250728138043,0.1406112639025736
F13B,5.279488738505532,0.006191569889648501,0.06337661616486456
DYNC1LI2,5.278928273145971,0.006194790889008491,0.11145932396069314
USP15,5.268634246842152,0.006254254095049808,0.04279505209882606
FARSA,5.268221336045542,0.006256651310226,0.057882847400912096
MRPL50,5.267741751976374,0.006259436777381036,0.07008666281958331
TUBA1C,5.248846360319157,0.006370190264593641,0.12092312028415231
PSMA2,5.24205238012463,0.006410496784919232,0.03682073083625026
SSR4,5.2133905634182165,0.006583407191685656,0.028725805084054645
PHGDH,5.198892509063339,0.00667266566279459,0.11977915580760046
MCU,5.192855024121799,0.006710197192632277,0.11218259239294803
WASL,5.188976776741374,0.0067344189237930775,0.06370043266986447
GPX1,5.179635681906882,0.006793123901823379,0.17783704762680652
SRI,5.1722887654288945,0.006839660911231568,0.0858033065388899
HMGB2,5.16666044019423,0.006875530719546206,0.12588476393595616
GOT1,5.152217512677264,0.006968452673022224,0.0774211814039043
CAST,5.149566190356293,0.006985648515887515,0.13717228687724559
VDAC2,5.142037527415861,0.007034712724364111,0.0652646376556516
LRPAP1,5.136819104751613,0.007068926179579866,0.10083521801587048
PLXNB2,5.125613635585808,0.00714296407790078,0.06752592819658232
IBA57,5.1179357782042665,0.00719414782355413,0.10911481403987944
RPS21,5.107525349905234,0.007264142993815472,0.07275227399378847
MTPN,5.094053127891877,0.0073557512530614,0.04066096404762698
RAI14,5.072965737958857,0.00750150069855613,0.13480648319505617
DDRGK1,5.065578053394611,0.007553252373154521,0.09966356425534006
EPHX1,5.064629234812986,0.007559925169183212,0.08315651246492095
AKR1A1,5.048912151348728,0.007671333703593833,0.06703495316244878
MRPS35,5.038205068737955,0.007748182185178028,0.2738541890696906
PTMA,5.03562980541314,0.007766782003158533,0.040097051541554185
AKR1C1,5.030328851375054,0.007805210841108434,0.1005862324354232
MOB1A,5.013516192655803,0.007928374014119229,0.07701236903643394
DECR1,5.010544426233537,0.007950348283246934,0.10672606417953578
NUDT3,4.999690397770163,0.008031133129943687,0.129824438198612
PSMD9,4.966313500070503,0.008284809693556702,0.09391397277416758
ARF5,4.960247763966005,0.008331777334395598,0.11949025535731406
H4C1,4.957293413395568,0.008354750939552345,0.05276681036796482
PURA,4.941059426952804,0.008482141531413936,0.0645300489196503
PHB2,4.93771874745903,0.008508599931993373,0.12789577919709627
HSPBP1,4.932532865213044,0.008549838469743781,0.030721713155320796
CD63,4.927292522784826,0.00859171611292624,0.07907069284214407
NUP155,4.926216327576123,0.008600342142107456,0.019900242412653313
EXOSC1,4.920143336650338,0.008649183975688254,0.07502267872992863
ISOC2,4.900800956888289,0.00880662836974517,0.11053410146217457
BLVRA,4.899245041296533,0.00881941900579309,0.04888316920568059
BLVRB,4.897810677348387,0.008831227106889852,0.11145674353968271
POR,4.8908555297507394,0.008888711797429378,0.0853713710055033
VASN,4.886393179293362,0.00892579318444492,0.09870062895513709
PPP2R1A,4.88572197288912,0.008931384362866562,0.03728920647847178
MAP2K3,4.885216238410662,0.00893559950053533,0.15062791224607164
SRSF5,4.877317287152535,0.009001697371218895,0.2930670351397928
TTR,4.876087261995453,0.009012034688584147,0.12318446868049082
DPP3,4.857461695126993,0.00917004722684707,0.08580434351918109
EPS8,4.853998776377032,0.00919973387098658,0.13030505149843274
FBXO33,4.838319836622591,0.009335370262977774,0.1907029555126849
PLPBP,4.83612565559621,0.009354513017567765,0.1264219083336613
CP,4.828746023659383,0.009419188096216766,0.055870671468380984
FHIT,4.817019045592316,0.009522898096189277,0.05837047359945369
SEPTIN7,4.816880066088845,0.00952413411336819,0.12583463289883468
MYO6,4.813538791508314,0.009553898862302498,0.13949712399868575
AP2S1,4.8092116159711225,0.009592586540842572,0.1643371030943015
PSMC5,4.795332673150982,0.009717749006379357,0.19706404573779257
IMPA1,4.789576476083565,0.009770144272828478,0.022636367236038124
SCRIB,4.784792654789547,0.009813906634429234,0.13361195985825414
MAPK3,4.783675991242421,0.009824150465724952,0.07758461007935913
GNG5,4.7744163621638664,0.009909513761354835,0.2248253648055396
EMC2,4.7740726333914445,0.009912696999895394,0.10973230656577271
CHMP4A,4.773833472583155,0.009914912456856348,0.11347120627533602
H1-4,4.7723851394906935,0.009928339773370497,0.24429245259823018
PPID,4.765902191241443,0.00998866889358867,0.1544479696033383
PLCB3,4.763669036764489,0.010009536243111043,0.09597491815619708
THY1,4.755633893304739,0.010084985955001631,0.0534888742421038
S100A6,4.7545356298141055,0.010095343344851194,0.16566026809972678
PTGR1,4.753181121050074,0.010108132172477604,0.1033762750153806
DDX3Y,4.7524917913737275,0.01011464690793644,0.08931571366114599
FTL,4.752466568929672,0.010114885361670963,0.17407108884755518
RAB13,4.740937592484163,0.010224480062665207,0.15912695427424417
DAZAP1,4.738284607216702,0.010249869476315085,0.057915291151362513
MPZL1,4.725504682718247,0.010373074324167803,0.1231254605117853
VPS28,4.724692637363941,0.010380953435851513,0.021867130591462836
IQGAP2,4.724542502910019,0.010382410825101935,0.053364030479769564
LYPLAL1,4.720644547807658,0.010420321917582794,0.12494520932807363
SERPINF1,4.718391578398394,0.010442298082578936,0.062498889537444535
VCL,4.694089105728167,0.010682363029189412,0.030732748778271146
GCA,4.693196031074192,0.010691290922633333,0.1773666024273246
HSPA4,4.691452171059168,0.010708745784032985,0.15193502254874391
VBP1,4.69139010829922,0.010709367522952418,0.10913854854820904
RPS5,4.689966047232911,0.010723643700390502,0.09489890459013006
POLR2C,4.682916396502518,0.010794601213177834,0.14926100835163192
ACTL6A,4.680858529922155,0.010815404151191853,0.1050235797224548
MIF,4.6747072237063545,0.010877830467510527,0.11807932613618788
PICALM,4.673277406118378,0.010892393216368276,0.3980489784632648
MYCBP,4.672848723438181,0.010896763220021297,0.09596736537306705
ALDOA,4.666665795833819,0.010959990400345222,0.17086187758126758
FAM3C,4.65723846248057,0.01105711250288878,0.1823628889168123
CANX,4.649584853250054,0.011136603391997188,0.1606536405505421
SIRT3,4.647259631796903,0.011160867956136423,0.1932785170616924
TIAL1,4.635015144868275,0.011289531703526381,0.08167997816399097
MTHFD1,4.634931948380481,0.011290411051897167,0.09673971808288728
LAP3,4.631589622737269,0.011325795427996777,0.06945674510114208
HTRA2,4.6095686143835355,0.011561756504845824,0.06691148197206265
SSB,4.599618933074529,0.011670000271838007,0.08153038787213984
MRPS22,4.588229716426997,0.011795167907831867,0.20653917897467933
GNL1,4.575781216067517,0.011933536042372853,0.12224676094279485
WDR61,4.5738729505110856,0.011954892006148481,0.1003465093054654
PTPRA,4.563873146980968,0.012067438499078313,0.06808604249323369
BPNT1,4.562219691065474,0.012086151249635352,0.06628228780259926
CASP1,4.557219323303457,0.012142921560038917,0.13425077558134868
MRPL39,4.557194496611457,0.012143204097120566,0.155833018532336
ADSS2,4.551119057510713,0.012212545819162458,0.17738658745768854
HMGN2,4.547876957357141,0.012249713645752499,0.21703732589778557
AP1S2,4.539170100929055,0.012350099159604867,0.13352591696935057
EFEMP2,4.529817211122823,0.012458863360188728,0.20013867533329144
SUCLG2,4.508107413350219,0.012715087175776692,0.13160638242064437
TRAPPC5,4.498050427693624,0.012835587844494989,0.10548422695021098
VTA1,4.492548093280566,0.012902005420499586,0.13014247843863447
FDPS,4.48873151366082,0.012948279328479978,0.18404125417136852
VCP,4.488630279053026,0.012949509031959782,0.14086004796799156
CASP6,4.479343445276476,0.013062822373880607,0.1129202907845277
COMMD3,4.479015453572114,0.01306684270985859,0.10927949951779925
DCPS,4.471992074567415,0.013153233242865034,0.06217716744805091
ALDH7A1,4.471620964633971,0.013157814140017241,0.08888487295783531
MRC2,4.467410976366193,0.013209894775281915,0.11440463463824391
GNG12,4.460429385831166,0.01329672366339005,0.08037488392848435
GNAI2,4.4587215255435675,0.013318052059108514,0.13699664515738386
ZFHX3,4.457145460111296,0.013337765350559066,0.042729960896778385
AIMP2,4.441399866668414,0.013536342869333366,0.06695805537790922
PAIP1,4.430986047032711,0.013669323768682308,0.09807006490566916
DERA,4.429496700590939,0.013688450264245864,0.05510436369527305
IGKV1D-16,4.427324734585145,0.013716391791339527,0.12835029011857557
PGM1,4.415156529063852,0.013874005038571786,0.11787266414537156
CPT2,4.4096097665388765,0.013946460154395102,0.15969924484104814
RTRAF,4.401664743837117,0.014050912197201148,0.05762106223419794
ITGB1,4.397285584322766,0.014108823351832259,0.13866767305666095
EIF2B2,4.393312392092155,0.014161575428289037,0.06009127072980047
UGP2,4.378689439438885,0.014357454177925413,0.027342316323514693
RPS25,4.377634688851135,0.014371688729049707,0.035921539915419354
EMD,4.372745472893231,0.014437859180856816,0.09782928766969423
DTNA,4.365046946757243,0.014542677959298544,0.19951224078610164
GUK1,4.359024479920265,0.01462521453558533,0.07852106285855975
MTDH,4.352181100877722,0.014719578657508685,0.14680068989994233
HINT3,4.34732496867157,0.014786914952286874,0.3008937976572479
NT5C3A,4.34310922855398,0.014845624837534446,0.29084211196047693
LAMC1,4.337179930809391,0.014928598856612678,0.055179293286539144
MRPL43,4.322604470049499,0.015134572375294624,0.06965997794383494
MRGPRF,4.322499003185828,0.015136073244652371,0.03135936290421393
DDX42,4.3202095689396245,0.015168690790454003,0.05841195702460489
CLU,4.318701935646584,0.015190208965828603,0.06487346607621758
LSM2,4.307364025482902,0.015353028424293515,0.06818543522818143
PPP2CB,4.307283772896981,0.015354187191249032,0.10883797613656365
EEF1B2,4.299974601399314,0.015460097284446847,0.03741196650841094
EIF3F,4.2967094696900885,0.015507648380713484,0.103484355494607
CCT6A,4.291076985406837,0.015590025039906962,0.1313322253414655
IGKV1-5,4.290754666383661,0.015594752455408074,0.14948267565476225
EIF2S1,4.289776595041931,0.015609106619532423,0.15552601844506841
CYB5B,4.28130861825819,0.01573394441884718,0.10387828007963562
PLIN3,4.279913109254108,0.015754614513678062,0.058583684242321965
CAPRIN1,4.279200888103391,0.01576517445698378,0.13960985544562976
AAMDC,4.272069753147657,0.015871302986529334,0.11315634915721962
GOLPH3,4.270595443514503,0.01589333455375723,0.04799257084773445
TMCO1,4.267386512451567,0.015941395038698472,0.11579752940992072
LACTB2,4.264155868210199,0.015989929701167617,0.39794664553931436
RNASE1,4.263200658697674,0.016004308719578027,0.1654700356491785
UBE2V2,4.257763085106539,0.016086412232231888,0.004117382679786452
LRPPRC,4.246309293852695,0.016260757503625965,0.0517952599996605
RACK1,4.2437680229902774,0.016299698954085524,0.16184933728470408
NDUFB5,4.238813439930311,0.016375893382544932,0.07457785251756888
